pos_id,position,company,city,state,zip,lat,lng
204211,"Product Manager, Media Optimization",Civis Analytics,Chicago,IL,60601,41.88531,-87.622116
204212,Senior Statistical Programmer,Covance,Chicago,IL,60601,41.88531,-87.622116
204213,Research Technologist 2,Northwestern University,Chicago,IL,60601,41.88531,-87.622116
204214,Entry-Level Electrical Engineer,Burns & McDonnell,Chicago,IL,60601,41.88531,-87.622116
204215,Compensation Manager,Dyson,Chicago,IL,60601,41.88531,-87.622116
204216,Sr. Business Analyst (Insights & Analytics),US Foods,Chicago,IL,60606,41.882066,-87.637349
204217,"Research Engineer, Rush Alzheimer's Disease Center",Rush University Medical Center,Chicago,IL,60606,41.882066,-87.637349
204218,Commissioning Engineer,dbHMS,Chicago,IL,60654,41.892289,-87.637271
204219,"Partner, Affiliate, & SEM Marketing Specialist",BOEING,Chicago,IL,60601,41.88531,-87.622116
204220,Sales Development Representative,Fit Analytics,Chicago,IL,60604,41.878095,-87.628461
204221,"Director of Data Science (Machine Learning, AI)",Workbridge Associates,Chicago,IL,60661,41.88303,-87.644101
204222,Sr Quantitative Finance Analyst,Bank of America,Chicago,IL,60601,41.88531,-87.622116
204223,Consumer Retail Operations Manager,Dyson,Chicago,IL,60601,41.88531,-87.622116
204224,Chicago - Data science - Insurance,Oliver James Associates,Chicago,IL,60601,41.88531,-87.622116
204225,Staff Project Controls Specialist,Burns & McDonnell,Chicago,IL,60601,41.88531,-87.622116
204226,Senior Research Analyst,The University of Chicago,Chicago,IL,60606,41.882066,-87.637349
204227,"Developer, Lead",Northwestern University,Chicago,IL,60601,41.88531,-87.622116
204228,Executive Director Methodology,The NPD Group,Chicago,IL,60606,41.882066,-87.637349
204229,Laboratory Technician,The University of Chicago,Chicago,IL,60606,41.882066,-87.637349
204230,Front Desk Administrator,Weaver Consultants Group,Chicago,IL,60661,41.88303,-87.644101
204231,Director,Wipro Limited,Chicago,IL,60661,41.88303,-87.644101
204232,"Product Manager - Digital Manufacturing, New Ventures",McKinsey & Company,Chicago,IL,60601,41.88531,-87.622116
204233,Assistant Construction Professional,Burns & McDonnell,Chicago,IL,60601,41.88531,-87.622116
204234,"Senior Software Engineer, Big Data and Machine Learning",Cars.com,Chicago,IL,60601,41.88531,-87.622116
204235,"AVP, Salesforce Effectiveness & Commercial Insights (L11)",Synchrony Financial,Chicago,IL,60606,41.882066,-87.637349
204236,Research Associate III,Ann & Robert H. Lurie Children’s Hospital of Chicago,Chicago,IL,60601,41.88531,-87.622116
204237,"Research Assistant - Biologics Core, Full-time",Shirley Ryan Ability Lab,Chicago,IL,60606,41.882066,-87.637349
204238,"Lead Architect, Big Data",CCC Information Services Inc.,Chicago,IL,60601,41.88531,-87.622116
204239,Director of Technology,envisionit,Chicago,IL,60654,41.892289,-87.637271
204240,Product Manager,NCSA - Next College Student Athlete,Chicago,IL,60601,41.88531,-87.622116
204241,Technical Research Analyst - Cryptoassets,DRW,Chicago,IL,60601,41.88531,-87.622116
204242,Field Engineer,Domino Data Lab,Chicago,IL,60601,41.88531,-87.622116
204243,"Research Professional, Sr. Analyst",The University of Chicago,Chicago,IL,60606,41.882066,-87.637349
204244,Statistical Analyst Sr,Northwestern University,Chicago,IL,60601,41.88531,-87.622116
204245,BI Architect,NCSA - Next College Student Athlete,Chicago,IL,60601,41.88531,-87.622116
204246,Receiving and Inventory Associate,Tempus,Chicago,IL,60606,41.882066,-87.637349
204247,Cell Culture Research Associate,Tempus,Chicago,IL,60606,41.882066,-87.637349
204248,Senior Data Scientist,BrainWorks,Chicago,IL,60601,41.88531,-87.622116
204249,Postdoctoral Research Associate,University of Illinois at Chicago,Chicago,IL,60606,41.882066,-87.637349
204250,Lead Data Engineer,Civis Analytics,Chicago,IL,60601,41.88531,-87.622116
204251,"Principal Product Development Scientist - Chicago, IL",Mars,Chicago,IL,60601,41.88531,-87.622116
204252,Big Data Developer,ITStaff Technical Resources,Chicago,IL,60604,41.878095,-87.628461
204253,Artificial Intelligence and Machine Learning Architect - Midwest Region,Accenture,Chicago,IL,60601,41.88531,-87.622116
204254,Learning Architect - McKinsey Academy,McKinsey & Company,Chicago,IL,60601,41.88531,-87.622116
204255,"Junior Business Analytics Consultant (Charlotte, NC)",Allstate,Chicago,IL,60601,41.88531,-87.622116
204256,Patient Services Representative,The University of Chicago Medicine,Chicago,IL,60606,41.882066,-87.637349
204257,Senior Statistical Analyst,US Cellular,Chicago,IL,60606,41.882066,-87.637349
204258,HLS - Statistical Quality Lead,Oliver Wyman,Chicago,IL,60601,41.88531,-87.622116
204259,"Manager, Machine Learning and Financial Crimes Models",BMO Financial Group,Chicago,IL,60601,41.88531,-87.622116
204260,Scientific Project Manager-1,The University of Chicago,Chicago,IL,60606,41.882066,-87.637349
204261,"Software Engineer, Backend (Multiple levels)",The Climate Corporation,Chicago,IL,60606,41.882066,-87.637349
204262,Data Engineer (AI),Jobspring Partners,Chicago,IL,60604,41.878095,-87.628461
204263,Product Manager,Grubhub,Chicago,IL,60604,41.878095,-87.628461
204264,Digital Marketing Analyst,Brad's Deals,Chicago,IL,60601,41.88531,-87.622116
204265,Rating Services Consultant,Allstate,Chicago,IL,60601,41.88531,-87.622116
204266,Market Research Consultant | Customer Success,Displayr,Chicago,IL,60601,41.88531,-87.622116
204267,Executive Director - Finance Decision Sciences,JP Morgan Chase,Chicago,IL,60604,41.878095,-87.628461
204268,Sr. Pentaho Big Data Engineer,CCC Information Services Inc.,Chicago,IL,60601,41.88531,-87.622116
204269,Extraction Technologist (Shift Diff - Tuesday to Saturday),Tempus,Chicago,IL,60606,41.882066,-87.637349
204270,Regional Collaborations Director (Central Region),Siemens,Chicago,IL,60606,41.882066,-87.637349
204271,Director of Engineering,Crafty Machine,Chicago,IL,60601,41.88531,-87.622116
204272,"Software Engineer, Machine Learning",Tempus,Chicago,IL,60606,41.882066,-87.637349
204273,Laboratory Assistant,Tempus,Chicago,IL,60606,41.882066,-87.637349
204274,Product Manager,Tempus,Chicago,IL,60606,41.882066,-87.637349
204275,Analyst - Periscope Advanced Insights - Growth Mapping,McKinsey & Company,Chicago,IL,60601,41.88531,-87.622116
204276,Software Engineer,Label Insight,Chicago,IL,60601,41.88531,-87.622116
204277,People Analytics Senior Analyst,Dyson,Chicago,IL,60601,41.88531,-87.622116
204278,Technical Product Manager,Tempus,Chicago,IL,60606,41.882066,-87.637349
204279,Technical Lead - Claims (Chicago),Collective Health,Chicago,IL,60601,41.88531,-87.622116
204280,Data Science Manager,Workbridge Associates,Chicago,IL,60661,41.88303,-87.644101
204281,Lead Designer,Drivin/Autoniq,Chicago,IL,60601,41.88531,-87.622116
204282,Lead Analyst,84.51°,Chicago,IL,60654,41.892289,-87.637271
204283,"Consultant - Healthcare Actuarial, New Ventures",McKinsey & Company,Chicago,IL,60601,41.88531,-87.622116
204284,Senior Research Analyst,NORC at the University of Chicago,Chicago,IL,60601,41.88531,-87.622116
204285,Senior Research Analyst - Competitive Intelligence,Mintel Group,Chicago,IL,60601,41.88531,-87.622116
204286,Medical Tech / Lab Scientist Supervisor - Generalist,Simple Laboratories,Chicago,IL,60606,41.882066,-87.637349
204287,Material Planner,Method Products,Chicago,IL,60601,41.88531,-87.622116
204288,"MGS Physical Analysis Senior Scientist- Chicago, IL",Mars,Chicago,IL,60601,41.88531,-87.622116
204289,Office Assistant,Burns & McDonnell,Chicago,IL,60601,41.88531,-87.622116
204290,"Product Regulatory Specialist, Full-time",AkzoNobel,Chicago,IL,60601,41.88531,-87.622116
204291,Senior Research Analyst,Market Track,Chicago,IL,60601,41.88531,-87.622116
204292,Legal Compliance and Ethics Counsel Americas,Dyson,Chicago,IL,60601,41.88531,-87.622116
204293,Senior Research Analyst,JLL,Chicago,IL,60604,41.878095,-87.628461
204294,Data Engineer (Downtown),Jobspring Partners,Chicago,IL,60604,41.878095,-87.628461
204295,Sr Research Analyst,UnitedHealth Group,Chicago,IL,60606,41.882066,-87.637349
204296,Technical Research Analyst - Cryptoassets,DRW Trading Group,Chicago,IL,60601,41.88531,-87.622116
204297,Quantitative Researcher- Machine Learning,Akuna Capital,Chicago,IL,60601,41.88531,-87.622116
204298,Senior Data Engineer,Strike Social,Chicago,IL,60606,41.882066,-87.637349
204299,Lead Operations Research Scientist,XPO Logistics,Chicago,IL,60661,41.88303,-87.644101
204300,"Director, Data Science",84.51°,Chicago,IL,60654,41.892289,-87.637271
204301,Program Assistant,Natural Resources Defense Council,Chicago,IL,60601,41.88531,-87.622116
204302,Logistics Analyst,Dyson,Chicago,IL,60601,41.88531,-87.622116
204303,"Business Analyst, I&A- Supply Chain",US Foods,Chicago,IL,60606,41.882066,-87.637349
204304,Data Scientist Lead (Manager or Director Level position),Uptake,Chicago,IL,60606,41.882066,-87.637349
204305,Cost Policy Compliance Analyst,BOEING,Chicago,IL,60601,41.88531,-87.622116
204306,Embedded Analyst,The University of Chicago,Chicago,IL,60606,41.882066,-87.637349
204307,Crain Product Manager -Data/Research,Crain Communications,Chicago,IL,60601,41.88531,-87.622116
204308,Data & Analytics Contract Recruiter,KPMG,Chicago,IL,60604,41.878095,-87.628461
204309,Business Operations Analyst,Civis Analytics,Chicago,IL,60601,41.88531,-87.622116
204310,Quantitative Model Analyst,U.S. Bank,Chicago,IL,60606,41.882066,-87.637349
204311,Market Research Analyst,Kantar Millward Brown,Chicago,IL,60604,41.878095,-87.628461
204312,Machine Learning Engineer,ServiceNow,Chicago,IL,60606,41.882066,-87.637349
204313,Quantitative Analyst,Neuberger Berman,Chicago,IL,60601,41.88531,-87.622116
204314,Admissions Manager,Northwestern University,Chicago,IL,60601,41.88531,-87.622116
204315,Lead Data Engineer,ThoughtWorks,Chicago,IL,60606,41.882066,-87.637349
204316,Research Analyst – Global Public Markets,DiMeo Schneider & Associates,Chicago,IL,60601,41.88531,-87.622116
204317,Senior Data Engineer (Chicago),QuantumBlack,Chicago,IL,60606,41.882066,-87.637349
204318,"Sr. Vice President, Data Analytics",UnitedHealth Group,Chicago,IL,60606,41.882066,-87.637349
204319,"Scientist III, Chemistry, Mfg & Cntrl",Cardinal Health,Chicago,IL,60601,41.88531,-87.622116
204320,Supply Chain Data Science Manager,Accenture,Chicago,IL,60601,41.88531,-87.622116
204321,Corporate Research Analyst,Grant Thornton,Chicago,IL,60604,41.878095,-87.628461
204322,Statistical Consultant,Blue Health Intelligence,Chicago,IL,60601,41.88531,-87.622116
204323,RESEARCH AND CONSULTING ANALYST,TransUnion,Chicago,IL,60606,41.882066,-87.637349
204324,Quantitative Analyst,BMO Financial Group,Chicago,IL,60601,41.88531,-87.622116
204325,Data Science Solutions Consultant or Consultant Senior-PS9797,"Anthem, Inc.",Chicago,IL,60601,41.88531,-87.622116
204326,"Senior Manager, Machine Learning Data Scientist",Capital One,Chicago,IL,60601,41.88531,-87.622116
204327,Manager of Clinical Data Analytics,Tempus,Chicago,IL,60606,41.882066,-87.637349
204328,Survey Research Analyst,American Dental Association,Chicago,IL,60601,41.88531,-87.622116
204329,Intermediate Research Analyst I,Aegon,Chicago,IL,60601,41.88531,-87.622116
204330,"Specialist - Cyber Solutions, New Ventures",McKinsey & Company,Chicago,IL,60601,41.88531,-87.622116
204331,Lead Data Engineer,Discover Financial Services,Chicago,IL,60601,41.88531,-87.622116
204332,Staff Scientist/Geologist/Engineer,Weaver Consultants Group,Chicago,IL,60661,41.88303,-87.644101
204333,Research Assistant,NORC at the University of Chicago,Chicago,IL,60601,41.88531,-87.622116
204334,Developer,Northwestern University,Chicago,IL,60601,41.88531,-87.622116
204335,"Analyst - Cyber Solutions, New Ventures",McKinsey & Company,Chicago,IL,60601,41.88531,-87.622116
204336,BIG DATA TECHNICAL LEAD,TransUnion,Chicago,IL,60606,41.882066,-87.637349
204337,Analyst - GeoAnalytics,The Boston Consulting Group,Chicago,IL,60606,41.882066,-87.637349
204338,"Research Analyst, Demand Innovation",Nielsen,Chicago,IL,60601,41.88531,-87.622116
204339,Machine Learning/Hadoop Engineer,Incandescent Technologies,Chicago,IL,60604,41.878095,-87.628461
204340,Developer / Quantitative Analyst,Global Computing - Mexico,Chicago,IL,60604,41.878095,-87.628461
204341,"Director, Data Science (PS6695)","Anthem, Inc.",Chicago,IL,60601,41.88531,-87.622116
204342,Research Analyst - Health & Wellness Consumer Insights,Mintel Group,Chicago,IL,60601,41.88531,-87.622116
204343,Data Scientist,"Quadratic Systems, Inc.",Chicago,IL,60606,41.882066,-87.637349
204344,Clinical Quality Research Analyst,"Blue Cross Blue Shield of IL, MT, NM, OK & TX",Chicago,IL,60601,41.88531,-87.622116
204345,Manager Research Analyst,Morningstar,Chicago,IL,60601,41.88531,-87.622116
204346,A Safe Haven Foundation Research and Evaluation Jr. Analyst,AmeriCorps,Chicago,IL,60601,41.88531,-87.622116
204347,Research Scientist - Pulmonary Medicine,Ann & Robert H. Lurie Children’s Hospital of Chicago,Chicago,IL,60601,41.88531,-87.622116
204348,Quantitative Risk Management Analyst,Intercontinental Exchange,Chicago,IL,60604,41.878095,-87.628461
204349,Database Developer,exp,Chicago,IL,60654,41.892289,-87.637271
204350,Planning Associate,Mindshare,Chicago,IL,60601,41.88531,-87.622116
204351,Sr. Research Analyst-Infrastructure,Duff & Phelps Investment Management Company,Chicago,IL,60601,41.88531,-87.622116
204352,Project Assistant,Burns & McDonnell,Chicago,IL,60601,41.88531,-87.622116
204353,"Manager, Data Engineering (Big Data and Machine Learning)",Cars.com,Chicago,IL,60601,41.88531,-87.622116
204354,"Consultant, Executive Practice Area",Grenzebach Glier and Associates,Chicago,IL,60604,41.878095,-87.628461
204355,Quantitative Analyst – Quality & Operations,Morningstar,Chicago,IL,60601,41.88531,-87.622116
204356,Consulting Utility Forester,Davey Tree,Chicago,IL,60601,41.88531,-87.622116
204357,"Lead Analyst,Data Management and Quantitative Analysis",BNY Mellon,Chicago,IL,60601,41.88531,-87.622116
204358,Computational Biologist: Phenotypic and genomic data analysis,Tempus,Chicago,IL,60606,41.882066,-87.637349
204359,Quantitative Analyst – Pricing Model – New York/Chicago,Quanteam,Chicago,IL,60606,41.882066,-87.637349
204360,Quantitative Trading Analyst,Old Mission Capital,Chicago,IL,60601,41.88531,-87.622116
204361,Quantitative Analyst,KCS Partners,Chicago,IL,60604,41.878095,-87.628461
204362,Data Scientist,"Transworld Systems, Inc. (TSI)",Chicago,IL,60606,41.882066,-87.637349
204363,Data Scientist,Performics,Chicago,IL,60601,41.88531,-87.622116
204364,Data Scientist,Outcome Health,Chicago,IL,60601,41.88531,-87.622116
204365,Data Scientist Intern,Brookfield Asset Management,Chicago,IL,60601,41.88531,-87.622116
204366,Data Scientist,The University of Chicago,Chicago,IL,60606,41.882066,-87.637349
204367,Embedded Data Scientist,The University of Chicago,Chicago,IL,60606,41.882066,-87.637349
204368,Data Scientist,Scienaptic Systems Inc,Chicago,IL,60606,41.882066,-87.637349
204369,Data Scientist,Cars.com,Chicago,IL,60601,41.88531,-87.622116
204370,Pricing & Promotions Data Scientist,Groupon,Chicago,IL,60604,41.878095,-87.628461
204371,Research Analyst,CMIC Group,Chicago,IL,60601,41.88531,-87.622116
204372,"Field Applications Scientist, Microarray Bioinformatics - Midwest",Thermo Fisher Scientific,Chicago,IL,60606,41.882066,-87.637349
204373,Supply Chain Data Science Manager,Accenture,Washington,DC,20005,38.904674,-77.031578
204374,Exercise Physiologist,The Henry M. Jackson Foundation,Washington,DC,20036,38.907017,-77.041569
204375,Product Manager,Morning Consult,Washington,DC,20006,38.898609,-77.041461
204376,Scientist (Contingent),Davis Defense Group,Washington,DC,20005,38.904674,-77.031578
204377,Research Analyst I,IFPRI (International Food Policy Research Institute),Washington,DC,20004,38.894885,-77.028638
204378,Research Analyst,American Council of Life Insurers,Washington,DC,20005,38.904674,-77.031578
204379,Data Scientist/Statistician II (Data Mapping),Ardent Eagle Solutions,Washington,DC,20005,38.904674,-77.031578
204380,Research Analyst,"Lionshare Lending, LLC",Washington,DC,20006,38.898609,-77.041461
204381,"Senior Associate, Data Scientist",KPMG,Washington,DC,20006,38.898609,-77.041461
204382,"Intern, Behavioral Science - Social and Opinion Research",Ipsos North America,Washington,DC,20004,38.894885,-77.028638
204383,Lead Data Scientist,American Institutes for Research,Washington,DC,20005,38.904674,-77.031578
204384,Data Analysis Manager,Liberty Healthcare Corporation,Washington,DC,20006,38.898609,-77.041461
204385,Statistical Analyst,American Institutes for Research,Washington,DC,20005,38.904674,-77.031578
204386,Staff Data Scientist,General Electric,Washington,DC,20004,38.894885,-77.028638
204387,Data Scientist / Sr. Data Scientist,Visa,Washington,DC,20002,38.905026,-76.983607
204388,Data Scientist,Perspecta,Washington,DC,20036,38.907017,-77.041569
204389,Senior Transportation Engineer -- CIVIL,"Precision Systems, Inc.",Washington,DC,20036,38.907017,-77.041569
204390,Accenture Labs - Cyber Security Research & Development Programmer Senior Analyst,Accenture,Washington,DC,20005,38.904674,-77.031578
204391,Full Stack Engineer,CAVA - Technology,Washington,DC,20005,38.904674,-77.031578
204392,Infrastructure Engineer,CAVA - Technology,Washington,DC,20005,38.904674,-77.031578
204393,Sr. Vulnerability Management Engineer,Jacobs,Washington,DC,20004,38.894885,-77.028638
204394,Staff Electrical Engineer,Burns & McDonnell,Washington,DC,20005,38.904674,-77.031578
204395,IT Cloud Engineer (Active Top Secret),Jacobs,Washington,DC,20004,38.894885,-77.028638
204396,Data Scientist,Criterion Systems,Washington,DC,20005,38.904674,-77.031578
204397,Senior Cyber Incident Response Engineer,Jacobs,Washington,DC,20004,38.894885,-77.028638
204398,Public Health Security Surveillance Data Scientist,"The Cadmus Group, Inc.",Washington,DC,20036,38.907017,-77.041569
204399,Data Scientist,"The Cadmus Group, Inc.",Washington,DC,20036,38.907017,-77.041569
204400,Data Scientist/Data Lakes Analyst,raag solutions,Washington,DC,20002,38.905026,-76.983607
204401,Data Scientist II,"Advanced Decision Vectors, LLC",Washington,DC,20005,38.904674,-77.031578
204402,Software Engineer - Cloud Based (Active Top Secret),Jacobs,Washington,DC,20004,38.894885,-77.028638
204403,Commercial Construction Market Leader – Global Facilities,Burns & McDonnell,Washington,DC,20005,38.904674,-77.031578
204404,"Data Scientist, Mid",Booz Allen Hamilton,Washington,DC,20005,38.904674,-77.031578
204405,Data Scientist,"T. White Parker Associates, Incorporated",Washington,DC,20036,38.907017,-77.041569
204406,Data Scientist,Technica,Washington,DC,20036,38.907017,-77.041569
204407,Data Scientist,Advantage SCI,Washington,DC,20005,38.904674,-77.031578
204408,Forensic Scientist II (Crime Scene) / Crime Scene Analyst,Government of the District of Columbia,Washington,DC,20004,38.894885,-77.028638
204409,DATA SCIENCE ENGINEER,ASTA CRS,Washington,DC,20005,38.904674,-77.031578
204410,Data Scientist - Mid Level -Active Top Secret - HOT need,"VISUAL SOFT, INC",Washington,DC,20002,38.905026,-76.983607
204411,Data Scientist,Vanda Pharmaceuticals Inc.,Washington,DC,20002,38.905026,-76.983607
204412,Data Analyst / Data Scientist for Statistical Analysis,Teracore,Washington,DC,20036,38.907017,-77.041569
204413,Lead Data Scientist,AFL-CIO,Washington,DC,20005,38.904674,-77.031578
204414,Data Scientist,US Agency for International Development,Washington,DC,20002,38.905026,-76.983607
204415,Business Analyst - Junior level,HexaCorp,Washington,DC,20004,38.894885,-77.028638
204416,Data Scientist,Grant Thornton,Washington,DC,20004,38.894885,-77.028638
204417,Data Scientist (DC),C3 IoT,Washington,DC,20005,38.904674,-77.031578
204418,Undergraduate Internship/Co-op Program - Data Scientist,Central Intelligence Agency,Washington,DC,20005,38.904674,-77.031578
204419,Data Scientist/SAS Developer,"Onyx Government Services, LLC",Washington,DC,20006,38.898609,-77.041461
204420,Research & Data Analyst,"Handshake Partners, LLC",Washington,DC,20004,38.894885,-77.028638
204421,"Data and Machine Learning Technical Trainer, Google Cloud Platform",Google,Washington,DC,20004,38.894885,-77.028638
204422,Data Scientist,"CGH Technologies, Inc.",Washington,DC,20005,38.904674,-77.031578
204423,Data Scientist,Lexington Solutions Group,Washington,DC,20006,38.898609,-77.041461
204424,Data Scientist (TS/SCI Clearance),PCI Strategic Management,Washington,DC,20036,38.907017,-77.041569
204425,Data Scientist,Coso IT,Washington,DC,20005,38.904674,-77.031578
204426,"Applied Data Scientist, Enterprise",Improbable,Washington,DC,20004,38.894885,-77.028638
204427,Health Scientist,Centers for Disease Control and Prevention,Washington,DC,20005,38.904674,-77.031578
204428,Social Science Research Analyst,Department of Health And Human Services,Washington,DC,20005,38.904674,-77.031578
204429,"Scientist, Enterprise & Data Analytics",Comcast,Washington,DC,20005,38.904674,-77.031578
204430,Acquisition Data Analyst,Booz Allen Hamilton,Washington,DC,20005,38.904674,-77.031578
204431,Data Scientist (Analytical Methodologist),Planned Systems International,Washington,DC,20036,38.907017,-77.041569
204432,Data Scientist – Experienced Associate,Guidehouse,Washington,DC,20004,38.894885,-77.028638
204433,Statistical Data Analyst,Amyx Inc,Washington,DC,20005,38.904674,-77.031578
204434,"Managers, Statistical Analyst",Vanda Pharmaceuticals Inc.,Washington,DC,20002,38.905026,-76.983607
204435,Strategy and Research Data Scientist,FREEDOM CONSULTING GROUP,Washington,DC,20004,38.894885,-77.028638
204436,Data Scientist (Must have active Top Secret),"OneGlobe, LLC",Washington,DC,20006,38.898609,-77.041461
204437,"Data Scientist, Senior",Booz Allen Hamilton,Washington,DC,20005,38.904674,-77.031578
204438,Data Scientist- Clearance Required,"Akima, LLC",Washington,DC,20005,38.904674,-77.031578
204439,ASSOCIATE DATA ENGINEER,BlueLabs Analytics,Washington,DC,20005,38.904674,-77.031578
204440,Data Science Fellow,Øptimus Consulting,Washington,DC,20005,38.904674,-77.031578
204441,Research Analyst,Service Employees International Union,Washington,DC,20036,38.907017,-77.041569
204442,Sr. Statistical Data Analyst,ANALYTICA,Washington,DC,20005,38.904674,-77.031578
204443,Data Scientist - Human Services,Mathematica Policy Research,Washington,DC,20006,38.898609,-77.041461
204444,Physical Scientist,Department of Energy,Washington,DC,20005,38.904674,-77.031578
204445,Student Research Collaboration,Google,Washington,DC,20004,38.894885,-77.028638
204446,OUTREACH DATA ANALYST,BlueLabs Analytics,Washington,DC,20005,38.904674,-77.031578
204447,Data Scientist – Senior Associate,Guidehouse,Washington,DC,20004,38.894885,-77.028638
204448,Data Scientist,Jacobs,Washington,DC,20004,38.894885,-77.028638
204449,Data Scientist - TS/SCI Required,Talent Savant,Washington,DC,20036,38.907017,-77.041569
204450,Senior Data Scientist,Harnham,Washington,DC,20004,38.894885,-77.028638
204451,DATA ANALYST,BlueLabs Analytics,Washington,DC,20005,38.904674,-77.031578
204452,Assistant Inspector General for Investigations,U.S. Federal Government,Washington,DC,20002,38.905026,-76.983607
204453,Sr. Data Scientist,HighPoint,Washington,DC,20004,38.894885,-77.028638
204454,Research Analyst,Atlantic Media,Washington,DC,20005,38.904674,-77.031578
204455,Research Data Analyst,JLL,Washington,DC,20004,38.894885,-77.028638
204456,Scientist - Multiple levels,Noblis,Washington,DC,20006,38.898609,-77.041461
204457,Mid-Level Data Scientist - Senior Associate,Guidehouse,Washington,DC,20004,38.894885,-77.028638
204458,Statistical Analyst,Walker Medical Solutions,Washington,DC,20002,38.905026,-76.983607
204459,"Senior Applied Data Scientist, Government",Civis Analytics,Washington,DC,20005,38.904674,-77.031578
204460,Jr. Research Analyst,National Geographic,Washington,DC,20006,38.898609,-77.041461
204461,Data Engineer,Gallup,Washington,DC,20004,38.894885,-77.028638
204462,CI and Insider Threat Data and Trend Analysis Specialist,Centra Technology,Washington,DC,20005,38.904674,-77.031578
204463,Data Analysis Manager,E.L. Haynes Public Charter School,Washington,DC,20005,38.904674,-77.031578
204464,Research Analyst,Bloomberg BNA,Washington,DC,20005,38.904674,-77.031578
204465,DATA SCIENTIST/LEAD DATA SCIENTIST,BlueLabs Analytics,Washington,DC,20005,38.904674,-77.031578
204466,Data Scientist with Top Secret,OneGlobe,Washington,DC,20006,38.898609,-77.041461
204467,Computer Scientist at NAS PAX River,SOLUTE,Washington,DC,20036,38.907017,-77.041569
204468,Data Visualization Specialist,ICF,Washington,DC,20004,38.894885,-77.028638
204469,Implementation Scientist,Atlas Research,Washington,DC,20005,38.904674,-77.031578
204470,Data and Policy Analyst - Statistical Programmer,Acumen LLC,Washington,DC,20005,38.904674,-77.031578
204471,Operations Research Analyst,Advanced Sciences and Technologies (AS&T),Washington,DC,20005,38.904674,-77.031578
204472,Epidemiologist,Centers for Disease Control and Prevention,Washington,DC,20005,38.904674,-77.031578
204473,Junior Management Analyst,Missing Link Security,Washington,DC,20006,38.898609,-77.041461
204474,Jr. Research Associate II,Rescue Agency,Washington,DC,20036,38.907017,-77.041569
204475,Business Analyst- Mid Level,TechnoGen Inc,Washington,DC,20036,38.907017,-77.041569
204476,Research Analyst,Delmock Technologies Inc.,Washington,DC,20005,38.904674,-77.031578
204477,OPERATIONS RESEARCH ANALYST,Department of Homeland Security,Washington,DC,20005,38.904674,-77.031578
204478,Research Analyst - Corporate Reputation Research,Ipsos North America,Washington,DC,20004,38.894885,-77.028638
204479,Data Engineer,"GreenZone Solutions, Inc.",Washington,DC,20004,38.894885,-77.028638
204480,Data Warehouse Spec II,Chenega Corporation,Washington,DC,20005,38.904674,-77.031578
204481,GIS Scientist,"The Cadmus Group, Inc.",Washington,DC,20036,38.907017,-77.041569
204482,"Director, Data Scientist",KPMG,Washington,DC,20006,38.898609,-77.041461
204483,SAS Programer,Salient CRGT,Washington,DC,20036,38.907017,-77.041569
204484,Research Analyst,"LS Technologies, LLC",Washington,DC,20006,38.898609,-77.041461
204485,Senior Statistical Analyst,Arch,Washington,DC,20005,38.904674,-77.031578
204486,"Behavioral Scientist (Seoul, Korea)",Celestar Corporation,Washington,DC,20005,38.904674,-77.031578
204487,"Quantitative GMC/Data Strategist, Mid",Booz Allen Hamilton,Washington,DC,20005,38.904674,-77.031578
204488,Earth Sciences Community Applications Support Scientist,ASRC Federal Holding Company,Washington,DC,20005,38.904674,-77.031578
204489,Research and Data Analyst,Association of American Medical Colleges,Washington,DC,20005,38.904674,-77.031578
204490,"Data Analytics Specialist, Mid",Booz Allen Hamilton,Washington,DC,20005,38.904674,-77.031578
204491,Technology Lead/Data Scientist,SkillDemand,Washington,DC,20036,38.907017,-77.041569
204492,Research Analyst/Associate,Center for the Study of Services,Washington,DC,20005,38.904674,-77.031578
204493,"Manager, Data Scientist",KPMG,Washington,DC,20006,38.898609,-77.041461
204494,LNG Research Analyst,IHS Markit,Washington,DC,20004,38.894885,-77.028638
204495,Data Scientist/Engineer (Active CBP BI/Clearance),Workbridge Associates,Washington,DC,20002,38.905026,-76.983607
204496,International Research Analyst,Mathematica Policy Research,Washington,DC,20006,38.898609,-77.041461
204497,Research Analyst,Unisys,Washington,DC,20002,38.905026,-76.983607
204498,Research Analyst (Diversity),AccessLex Institute,Washington,DC,20005,38.904674,-77.031578
204499,Market Research Analyst,Penn Schoen Berland,Washington,DC,20036,38.907017,-77.041569
204500,Research Scientist,N C Q A,Washington,DC,20006,38.898609,-77.041461
204501,Analytic Methodologist,Central Intelligence Agency,Washington,DC,20005,38.904674,-77.031578
204502,"Data/Research Analyst, Senior Associate",Opportunity Finance Network,Washington,DC,20006,38.898609,-77.041461
204503,Transportation Planner,Parsons,Washington,DC,20036,38.907017,-77.041569
204504,Research Analyst,Feeding America,Washington,DC,20004,38.894885,-77.028638
204505,Research Analyst,FrameWorks Institute,Washington,DC,20004,38.894885,-77.028638
204506,IPA Assignment-Knowledge Management Consultant/Library Scientist,PARTNERSHIP for PUBLIC SERVICE,Washington,DC,20036,38.907017,-77.041569
204507,Research Analyst (Justice Policy Center),The Urban Institute,Washington,DC,20036,38.907017,-77.041569
204508,Online Content Research & Policy Analyst,Federation for American Immigration Reform (Fair),Washington,DC,20004,38.894885,-77.028638
